task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
351	9a/f7d950	4718940	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:13:28.965	38m 35s	5m 5s	1556.2%	8.7 GB	30 GB	12.5 GB	7.2 GB
242	d3/7d4a14	4718941	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:13:29.254	39m 20s	5m	1565.4%	8.7 GB	30.4 GB	12.4 GB	7.2 GB
244	4c/8eb87f	4718945	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:16:03.859	36m 45s	2m 38s	1505.5%	8.6 GB	30.9 GB	9.3 GB	4.1 GB
353	49/829f7c	4718939	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:12:39.006	40m 35s	5m 54s	1572.1%	8.7 GB	30.4 GB	12.4 GB	7.2 GB
356	93/3bf4ef	4718942	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:13:49.083	39m 25s	4m 55s	1556.1%	8.7 GB	30.4 GB	12.4 GB	7.2 GB
370	b5/11b62e	4718957	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:20:54.172	32m 55s	1m 14s	1385.0%	8.6 GB	30.2 GB	6.7 GB	1.5 GB
355	90/11b8f8	4718944	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:15:34.211	38m 20s	4m 16s	1565.6%	8.7 GB	30.2 GB	11.5 GB	6.2 GB
276	b0/8ce53f	4718946	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:16:39.071	39m 20s	4m 50s	1568.2%	8.7 GB	30.8 GB	12.4 GB	7.1 GB
361	b3/0ca91d	4718947	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:16:39.512	39m 19s	4m 35s	1575.7%	8.7 GB	30.2 GB	12.2 GB	6.9 GB
283	81/540ae1	4718948	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:16:49.007	40m 15s	5m 3s	1563.7%	8.7 GB	30.4 GB	12.4 GB	7.2 GB
360	12/4259aa	4718949	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:16:49.289	40m 15s	5m 9s	1562.3%	8.7 GB	30.2 GB	12.4 GB	7.1 GB
292	90/a75ab2	4718950	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:17:43.930	39m 30s	4m 58s	1563.9%	8.7 GB	30.2 GB	12.4 GB	7.2 GB
366	da/850ae1	4718951	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:17:44.336	39m 30s	5m 7s	1567.5%	8.7 GB	30.4 GB	12.4 GB	7.2 GB
285	1d/153cc0	4718952	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:17:44.660	39m 29s	4m 54s	1559.4%	8.7 GB	30.6 GB	12.4 GB	7.1 GB
367	f2/697a87	4718954	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:18:33.975	39m 15s	4m 47s	1551.9%	8.6 GB	30.1 GB	12.4 GB	7.1 GB
365	0f/8598ea	4718956	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:20:48.948	37m	4m 54s	1561.7%	8.7 GB	30.4 GB	12.4 GB	7.1 GB
368	cf/3bbaf2	4718958	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:21:34.044	36m 20s	5m	1571.9%	8.7 GB	30 GB	12.4 GB	7.1 GB
369	15/469992	4718959	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:21:59.162	36m 55s	5m 2s	1557.8%	8.7 GB	30 GB	12.4 GB	7.1 GB
247	18/5cf54f	4718960	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:21:59.491	36m 54s	4m 49s	1555.7%	8.6 GB	30.4 GB	12.4 GB	7.1 GB
378	1d/f2c796	4718968	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:25:39.267	33m 15s	1m 12s	1383.1%	8.6 GB	30.3 GB	6.8 GB	1.5 GB
376	79/c9339a	4718961	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:22:34.209	37m 40s	4m 36s	1549.8%	8.7 GB	30.4 GB	12.4 GB	7.1 GB
375	03/a5c45e	4718963	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:22:39.660	38m 34s	4m 52s	1569.0%	8.7 GB	30.7 GB	12.4 GB	7.1 GB
301	b0/2d1a61	4718962	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:22:39.099	38m 40s	4m 55s	1563.7%	8.7 GB	30.5 GB	12.4 GB	7.2 GB
379	0a/2058b1	4718965	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:22:58.971	39m	5m 4s	1561.2%	8.7 GB	30.4 GB	12.4 GB	7.2 GB
250	72/6979fe	4718966	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:23:39.007	38m 20s	4m 21s	1569.4%	8.7 GB	30.5 GB	11.5 GB	6.2 GB
253	c0/bed30f	4718969	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:25:44.206	36m 15s	3m 53s	1547.5%	8.6 GB	30.2 GB	10.8 GB	5.5 GB
251	eb/0020d4	4718964	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:22:44.139	39m 30s	4m 48s	1563.9%	8.7 GB	29.9 GB	12.4 GB	7.1 GB
377	4e/3d3321	4718967	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:24:39.128	38m 25s	5m 9s	1559.2%	8.7 GB	30.2 GB	12.4 GB	7.1 GB
384	85/c4b4c6	4718970	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:26:44.168	36m 20s	5m	1564.5%	8.7 GB	30.2 GB	12.4 GB	7.1 GB
385	cf/f2d512	4718971	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:26:44.492	37m 9s	4m 52s	1555.0%	8.7 GB	30.2 GB	12.4 GB	7.1 GB
381	18/fa596d	4718972	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:26:44.934	37m 24s	5m 6s	1556.3%	8.7 GB	30.4 GB	12.4 GB	7.2 GB
255	ca/b9c92f	4718973	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:26:45.438	37m 24s	5m 2s	1559.7%	8.7 GB	30.4 GB	12.5 GB	7.2 GB
388	9e/ea7445	4718974	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:26:45.718	38m 28s	4m 51s	1554.7%	8.6 GB	30.8 GB	12.4 GB	7.1 GB
387	52/7340af	4718977	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:27:39.118	37m 35s	4m 43s	1558.5%	8.7 GB	30.8 GB	12.4 GB	7.1 GB
393	b6/a3b519	4718987	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:31:49.173	34m 10s	2m 6s	1470.9%	8.7 GB	30.1 GB	8.1 GB	2.8 GB
322	c2/1501ef	4718990	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:32:04.058	33m 55s	53.5s	1268.1%	7.3 GB	30.1 GB	6.2 GB	1004.7 MB
258	df/25a60e	4718979	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:27:49.610	38m 29s	4m 42s	1569.2%	8.7 GB	30.4 GB	12 GB	6.8 GB
390	bb/8909e3	4718980	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:27:49.919	38m 29s	4m 55s	1568.2%	8.7 GB	30.4 GB	12.4 GB	7.2 GB
257	c2/95441a	4718978	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:27:49.225	39m 30s	5m 8s	1570.9%	8.8 GB	31 GB	12.4 GB	7.2 GB
391	c8/4359b5	4718981	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:27:50.193	39m 34s	4m 52s	1562.5%	8.7 GB	30.4 GB	12.4 GB	7.1 GB
392	83/80eb82	4718984	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:29:54.047	37m 30s	5m 6s	1561.6%	8.7 GB	30.2 GB	12.5 GB	7.2 GB
260	2b/caee27	4718985	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:30:39.069	36m 45s	4m 43s	1564.3%	8.6 GB	30 GB	12.3 GB	7.1 GB
397	ce/0562e5	4718986	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:30:44.294	37m 15s	4m 28s	1583.7%	8.7 GB	30.4 GB	11.4 GB	6.2 GB
330	eb/e89893	4718989	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:31:50.064	36m 34s	3m 40s	1542.2%	8.7 GB	30.2 GB	10.3 GB	5 GB
395	67/c9dae3	4718988	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:31:49.711	37m 34s	5m	1558.6%	8.7 GB	30.2 GB	12.4 GB	7.2 GB
261	d2/3011d7	4718992	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:32:54.168	37m 10s	4m 25s	1556.3%	8.7 GB	30.4 GB	11.7 GB	6.4 GB
268	ca/fb3c54	4718997	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:33:19.172	36m 45s	3m 19s	1528.8%	8.7 GB	30.2 GB	9.9 GB	4.6 GB
396	7c/caee1f	4718991	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:32:44.071	37m 50s	4m 47s	1564.3%	8.7 GB	30.8 GB	12.5 GB	7.2 GB
402	f3/173261	4718993	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:32:54.546	38m 14s	5m 4s	1557.4%	8.7 GB	30.4 GB	12.4 GB	7.2 GB
404	85/f61447	4718994	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:32:54.859	38m 14s	4m 45s	1565.8%	8.7 GB	30.5 GB	12.4 GB	7.1 GB
400	4f/211418	4718995	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:32:55.175	38m 14s	4m 36s	1563.9%	8.7 GB	30.2 GB	11.7 GB	6.5 GB
265	2e/94f503	4718996	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:33:09.133	38m	4m 35s	1557.5%	8.7 GB	30.9 GB	12.4 GB	7.1 GB
399	2e/d15141	4719002	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:35:39.132	35m 30s	3m 40s	1545.6%	8.7 GB	30.4 GB	10.3 GB	5 GB
266	54/4bbd9a	4718998	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:34:39.176	37m 35s	4m 51s	1562.5%	8.7 GB	30.4 GB	12.5 GB	7.2 GB
403	4f/dbce4a	4719000	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:35:04.487	37m 10s	4m 43s	1566.0%	8.6 GB	30 GB	12.4 GB	7.1 GB
406	89/663c6b	4719001	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:35:04.831	37m 9s	4m 50s	1576.2%	8.6 GB	30.1 GB	12.3 GB	7.1 GB
405	43/641bde	4719003	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:36:44.483	37m 34s	5m	1557.5%	8.7 GB	30.4 GB	12.5 GB	7.2 GB
337	4c/2871b9	4719004	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:36:44.794	38m 39s	5m	1568.0%	8.7 GB	30.2 GB	12.4 GB	7.2 GB
275	72/af76c7	4719005	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:36:45.061	38m 39s	4m 44s	1549.9%	8.6 GB	30.3 GB	12.3 GB	7.1 GB
338	5e/f97b39	4719006	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:37:49.191	37m 35s	4m 55s	1561.1%	8.7 GB	31 GB	12.4 GB	7.2 GB
412	1d/c6c086	4719007	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:37:49.507	38m 19s	4m 58s	1565.7%	8.7 GB	30.2 GB	12.4 GB	7.2 GB
413	0b/c0baf6	4719008	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:37:49.820	38m 19s	5m 11s	1560.0%	8.7 GB	30.4 GB	12.4 GB	7.2 GB
411	c0/5065d3	4719009	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:37:50.171	38m 19s	4m 45s	1564.5%	8.6 GB	30.4 GB	12.4 GB	7.1 GB
410	72/0c9b44	4719010	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:38:54.345	37m 15s	4m 45s	1563.6%	8.7 GB	31 GB	12.4 GB	7.2 GB
417	bd/3561d1	4719013	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:39:59.111	36m 10s	4m 6s	1550.1%	8.6 GB	30.2 GB	11.3 GB	6.1 GB
414	4c/295b48	4719011	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:38:54.724	37m 39s	5m 1s	1548.4%	8.6 GB	30 GB	12.3 GB	7.1 GB
415	f5/9e2660	4719012	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:39:44.116	37m 30s	4m 59s	1567.6%	8.7 GB	29.9 GB	12.4 GB	7.2 GB
420	90/7d3cbc	4719017	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:41:44.420	35m 30s	1m 37s	1416.5%	8.6 GB	30.7 GB	7.5 GB	2.3 GB
419	f2/665510	4719014	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:41:04.215	36m 25s	5m 13s	1578.3%	8.7 GB	30.1 GB	12.4 GB	7.1 GB
426	5e/9331c4	4719019	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:42:39.149	35m 30s	1m 36s	1414.4%	8.7 GB	30.2 GB	7.2 GB	1.9 GB
430	bb/1f0c82	4719024	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:43:54.115	34m 15s	1m 17s	1380.0%	8.6 GB	30.2 GB	6.7 GB	1.5 GB
278	c9/18c8c8	4719015	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:41:04.552	38m 24s	5m 9s	1558.8%	8.7 GB	30.2 GB	12.4 GB	7.2 GB
281	13/ee8d33	4719016	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:41:44.158	38m 35s	4m 51s	1557.2%	8.7 GB	30.2 GB	12.4 GB	7.1 GB
423	1c/7a0d11	4719018	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:41:49.115	38m 30s	4m 51s	1565.3%	8.7 GB	30.4 GB	12.4 GB	7.1 GB
425	bd/03cc30	4719020	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:42:49.112	38m 25s	4m 59s	1568.8%	8.7 GB	30.9 GB	12.4 GB	7.2 GB
424	86/f6e6eb	4719021	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:42:49.416	38m 25s	5m	1565.9%	8.7 GB	30 GB	12.4 GB	7.2 GB
286	35/9ae233	4719022	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:42:49.661	38m 24s	4m 39s	1562.9%	8.6 GB	30.2 GB	12.3 GB	7.1 GB
429	3e/9b7e84	4719023	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:43:04.212	38m 20s	5m 10s	1557.4%	8.6 GB	30 GB	12.4 GB	7.1 GB
428	43/a62b54	4719025	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:44:29.142	36m 55s	4m 42s	1571.6%	8.6 GB	30.8 GB	12 GB	6.8 GB
432	c4/ac7732	4719026	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:44:59.236	37m 20s	4m 58s	1563.0%	8.7 GB	30.2 GB	12.4 GB	7.1 GB
293	c2/370699	4719027	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:44:59.580	37m 39s	4m 54s	1563.7%	8.6 GB	30.2 GB	12.4 GB	7.1 GB
289	e7/538e96	4719028	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:44:59.944	38m 24s	5m 11s	1580.4%	8.7 GB	30.3 GB	12.4 GB	7.2 GB
434	54/3bc633	4719029	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:46:04.170	37m 20s	5m 13s	1551.7%	8.7 GB	30.2 GB	12.4 GB	7.1 GB
436	0a/30e6fc	4719030	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:46:04.520	38m 24s	4m 55s	1555.9%	8.7 GB	30.2 GB	12.4 GB	7.1 GB
437	eb/50f6d0	4719031	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:46:49.224	38m 45s	4m 47s	1555.3%	8.7 GB	30.4 GB	12.4 GB	7.1 GB
439	8c/1b3f30	4719032	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:47:04.259	38m 30s	4m 59s	1567.4%	8.7 GB	30.4 GB	12.4 GB	7.2 GB
444	43/a68c14	4719034	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:47:04.927	39m 9s	4m 47s	1557.4%	8.7 GB	30.9 GB	12.4 GB	7.1 GB
297	11/3ba433	4719035	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:47:09.222	39m 5s	4m 57s	1565.7%	8.7 GB	30.4 GB	12.4 GB	7.2 GB
441	d1/ebd164	4719036	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:47:49.193	38m 25s	4m 46s	1553.3%	8.7 GB	30.8 GB	12.4 GB	7.1 GB
294	75/e90c02	4719033	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:47:04.579	39m 34s	5m 23s	1575.8%	8.7 GB	30.4 GB	12.3 GB	7 GB
442	bf/1b660d	4719038	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:48:09.484	38m 30s	5m 3s	1556.8%	8.6 GB	30 GB	12.4 GB	7.1 GB
438	86/74be4d	4719040	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:49:54.205	37m 25s	4m 38s	1564.9%	8.6 GB	30.2 GB	12.3 GB	7.1 GB
298	db/ef364c	4719039	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:48:09.815	39m 34s	4m 54s	1565.2%	8.7 GB	30.3 GB	12.4 GB	7.2 GB
443	30/f7e990	4719041	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:49:54.555	37m 55s	4m 51s	1578.0%	8.7 GB	30 GB	12.3 GB	7.1 GB
445	8f/a8466a	4719042	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:50:59.193	37m 25s	5m	1556.6%	8.6 GB	30.3 GB	12.4 GB	7.1 GB
457	c3/7234d5	4719049	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:52:49.245	35m 35s	1m 45s	1470.4%	8.6 GB	30.9 GB	7.8 GB	2.5 GB
455	cd/517bfc	4719053	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:53:49.189	34m 35s	43.4s	1235.2%	6.9 GB	29.9 GB	6 GB	780.6 MB
305	80/cd6e7f	4719055	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:55:59.202	32m 50s	26.6s	1019.5%	6 GB	29.1 GB	5.6 GB	393.4 MB
446	19/33fa58	4719043	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:50:59.453	38m 30s	5m 6s	1556.2%	8.7 GB	30.4 GB	12.5 GB	7.2 GB
447	fa/487584	4719044	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:51:49.528	37m 39s	4m 48s	1555.2%	8.6 GB	30.2 GB	12.3 GB	7.1 GB
303	c5/9d22c5	4719046	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:52:04.747	37m 49s	3m 47s	1536.5%	8.7 GB	31 GB	10.7 GB	5.4 GB
314	75/e5da44	4719052	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:53:14.542	37m 10s	2m 35s	1496.8%	8.7 GB	30.4 GB	8.7 GB	3.5 GB
454	71/f620fd	4719054	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:53:54.209	36m 30s	1m 31s	1371.9%	8.5 GB	30.1 GB	7 GB	1.7 GB
448	7a/174f15	4719045	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:52:04.443	38m 30s	4m 53s	1559.0%	8.6 GB	30.4 GB	12.4 GB	7.2 GB
458	6d/4b93d8	4719060	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:57:15.019	34m 14s	58.9s	1263.4%	7.8 GB	30.1 GB	6.4 GB	1.2 GB
450	f8/40135a	4719047	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:52:05.033	39m 34s	4m 51s	1557.5%	8.6 GB	30 GB	12.3 GB	7.1 GB
449	bf/e72df5	4719050	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:52:49.515	38m 50s	5m 1s	1559.1%	8.7 GB	30.2 GB	12.4 GB	7.1 GB
453	21/34fa23	4719051	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:53:14.136	38m 25s	4m 39s	1553.0%	8.6 GB	30.9 GB	12.4 GB	7.1 GB
451	b5/86427b	4719048	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:52:05.865	39m 48s	5m 43s	1568.5%	8.7 GB	30.2 GB	12.4 GB	7.2 GB
386	80/85c300	4719056	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:55:59.496	37m 30s	5m 5s	1559.6%	8.7 GB	30.3 GB	12.4 GB	7.1 GB
464	66/fcb1f1	4719057	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:57:04.459	36m 25s	4m 51s	1570.6%	8.7 GB	30.2 GB	12.4 GB	7.1 GB
474	8f/efee2a	4719069	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 19:01:14.375	32m 45s	32.7s	1045.0%	6.3 GB	28.8 GB	5.8 GB	510.7 MB
472	24/d68a6c	4719067	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:58:54.839	35m 34s	2m 15s	1492.2%	8.6 GB	30.2 GB	8.4 GB	3.1 GB
471	a6/727814	4719068	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 19:00:14.251	34m 15s	1m 59s	1420.6%	8.7 GB	30 GB	7.7 GB	2.4 GB
462	e2/937b0b	4719058	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:57:04.711	37m 29s	4m 56s	1571.1%	8.7 GB	30.4 GB	12.4 GB	7.2 GB
312	6a/ce0532	4719059	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:57:14.233	37m 20s	4m 44s	1531.2%	8.7 GB	31 GB	12.5 GB	7.2 GB
465	c2/e6c88b	4719061	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:57:15.284	37m 19s	4m 48s	1556.8%	8.6 GB	30.8 GB	12.4 GB	7.1 GB
467	6b/01299c	4719064	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:57:54.242	36m 40s	3m 21s	1552.0%	8.6 GB	30.2 GB	10.2 GB	5 GB
319	65/f312a1	4719062	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:57:49.362	37m 50s	5m 11s	1567.7%	8.7 GB	30.6 GB	12.4 GB	7.2 GB
469	ff/e75236	4719063	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:57:49.634	37m 49s	4m 51s	1564.0%	8.6 GB	30.2 GB	12.4 GB	7.1 GB
477	a6/a90746	4719074	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 19:02:14.297	33m 25s	1m 26s	1407.8%	8.6 GB	30.3 GB	7.1 GB	1.8 GB
326	3b/67fb95	4719065	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:58:54.199	37m	4m 51s	1565.3%	8.7 GB	30.4 GB	12.4 GB	7.2 GB
470	2a/36363b	4719066	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 18:58:54.542	37m 50s	4m 54s	1559.1%	8.7 GB	30.6 GB	12.4 GB	7.1 GB
328	00/67ebc3	4719070	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 19:01:19.417	37m 25s	4m 49s	1556.4%	8.6 GB	30.2 GB	12.4 GB	7.1 GB
478	f3/8c45de	4719071	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 19:01:59.333	36m 45s	4m 44s	1555.0%	8.6 GB	30.2 GB	12.3 GB	7 GB
480	8e/1e4924	4719073	preprocessing_mapping:samToFastqBwaMem (NA12878)	COMPLETED	0	2023-06-28 19:01:59.980	36m 54s	4m 53s	1563.1%	8.7 GB	30.9 GB	12.4 GB	7.1 GB
