chr	start	end	avg_mapq	r0_rate	rdv	rstd	r0r_rate	depth_mean	r0r_depth_mean	depth_cv
chrX	4161606	4161905	50.705882352941174	0.05748663101604278	543.6907417142985	23.317176967083697	0.03259106909781276	253.67558528428094	10.842105263157896	0.09191730824609455
chrX	4163876	4164876	59.75562283737024	0.0038927335640138406	468.9927640000001	21.656240763345796	6.320565790436651e-05	300.606	1.0	0.0720419444832964
chrX	4164877	4165877	59.400288322921675	0.0028832292167227293	323.861119	17.99614178094849	0.000724410302896479	258.141	1.0	0.06971438779949132
chrX	4165878	4166565	59.7262044653349	0.002937720329024677	776.4998802887477	27.865747438185608	0.00013796253127943596	305.9708879184862	1.0	0.09107319859008721
chrX	4167591	4167649	59.809375	0.003125	66.91230677764567	8.179994301810098	0.0	234.81034482758622	nan	0.03483660103568439
chrX	4170803	4170842	59.62876254180602	0.0033444816053511705	78.45496383957922	8.857480671137772	0.004160735793277127	234.17948717948718	1.0	0.03782346941578595
chrX	4174558	4174867	55.14576271186441	0.04293785310734463	709.6698610194697	26.639629521062595	0.01935556332052114	259.3268608414239	5.035714285714286	0.10272607100794118
chrX	4176023	4176058	59.843283582089555	0.0024875621890547263	30.648163265306124	5.536078329043595	0.003031383737517832	320.45714285714286	1.0	0.017275565399119633
chrX	4178792	4178863	59.886792452830186	0.0018867924528301887	26.298353501289423	5.128192030461556	0.0026624068157614484	370.3098591549296	1.0	0.013848381034640592
chrX	4181451	4181610	57.68541033434651	0.013677811550151976	684.8059807760768	26.168797847361596	0.006741624388683212	275.20754716981133	2.7314814814814814	0.09508750074798879
chrX	4186803	4187234	59.774851316907395	0.0033984706881903144	1020.3711758657629	31.94324930037273	0.0008431161573174453	288.9512761020882	1.0	0.11054891236779656
chrX	4191291	4191342	59.53176470588235	0.002352941176470588	44.745098039215684	6.68917768034425	0.003172790151659369	309.0	1.0	0.02164782420823382
chrX	4193547	4194261	59.01909307875895	0.011933174224343675	438.52004331144235	20.940870166051894	0.0005024692775927415	292.672268907563	1.0	0.07155057855059652
chrX	4198020	4198106	59.878296146044626	0.002028397565922921	134.2775824770146	11.5878204368645	0.003091021491690607	319.75581395348837	1.0	0.036239592624108044
chrX	4202310	4202360	58.51136363636363	0.019886363636363636	11.56	3.4	0.021594427244582045	258.4	5.6938775510204085	0.013157894736842106
chrX	4205369	4205409	59.61538461538461	0.00641025641025641	16.334375	4.041580755100657	0.00401854714064915	242.625	1.0	0.016657725935499877
chrX	4207233	4207631	59.504826254826256	0.007722007722007722	927.6504381202495	30.457354417615615	0.0019199221214688757	278.74874371859295	1.5	0.10926454416011083
chrX	4213974	4214974	59.73562267273479	0.0033098882912701694	1183.667916	34.404475232155484	0.00023279694366313964	313.578	1.0	0.10971584496410937
chrX	4214975	4215268	59.817989417989416	0.0010582010582010583	237.0626798215472	15.396839929724125	0.00034717701688148243	314.580204778157	1.0	0.048944083880236605
chrX	4217123	4217506	53.22599704579025	0.05465288035450517	1021.0611702308968	31.95404779102167	0.01637264883088272	156.44125326370758	4.174468085106383	0.20425589238381925
chrX	4218747	4218794	58.160377358490564	0.030660377358490566	60.13218650973292	7.754494600535415	0.022239425716095433	302.3191489361702	6.869565217391305	0.025650027885506688
chrX	4220442	4220733	56.80856760374833	0.0214190093708166	300.7722393453077	17.342786377779888	0.014243545893267113	220.03092783505156	3.5212355212355213	0.07881976660472516
chrX	4221775	4222668	59.60171198388721	0.004028197381671702	1493.7208297960121	38.64868470978038	0.0006013441811107181	284.9160134378499	0.9935064935064936	0.13564939451257274
chrX	4224525	4224577	59.753315649867375	0.002652519893899204	11.663831360946745	3.4152351838411867	0.003807390817469205	257.59615384615387	1.0	0.013258098511365562
chrX	4227068	4227931	55.677078085642314	0.039798488664987405	1005.8573947089634	31.715254921078017	0.008459911555470103	283.252607184241	6.60702875399361	0.11196809532082753
chrX	4232564	4232700	58.83458646616541	0.011278195488721804	76.89251730103808	8.768837853503626	0.0020627752689970453	263.77941176470586	1.0	0.033243071530258496
chrX	4234652	4235625	59.229890764647465	0.003972194637537239	3032.7078118447835	55.07002643766192	8.424667426223984e-05	256.18499486125387	1.0	0.21496195148934097
chrX	4237658	4237694	59.49618320610687	0.002544529262086514	60.97145061728395	7.80842177506338	0.0032142529157865737	302.47222222222223	1.0	0.02581533509985138
chrX	4244284	4244325	59.848101265822784	0.002531645569620253	15.355145746579414	3.9185642455597707	0.003075267163834858	317.2439024390244	1.0	0.012351897752590959
chrX	4246285	4247285	59.090775269872424	0.005397448478900883	2358.8009190000002	48.56748829206633	0.001166625001488042	252.009	1.5	0.1927212452415046
chrX	4247286	4247777	59.6123439667129	0.005547850208044383	499.8689071307984	22.357748257165756	0.0003321918015063388	337.20366598778	1.0	0.0663033961735635
chrX	4250503	4251503	59.85199855959669	0.0018005041411595247	299.467376	17.305125714654604	0.0002298735972171447	361.068	1.0	0.04792760841352489
chrX	4251504	4252170	59.47621564482029	0.006871035940803382	196.85076067058048	14.030351409376049	0.0003236982082866741	343.25525525525524	1.0	0.040874396515626965
chrX	4254712	4254777	59.722863741339495	0.004618937644341801	34.157633136094674	5.8444531939347995	0.003432003432003432	286.89230769230767	1.0	0.020371592535701522
chrX	4259738	4259774	59.87927565392354	0.002012072434607646	96.1388888888889	9.805044053388485	0.0023995612230906346	405.1666666666667	1.0	0.024200026458383754
chrX	4261254	4261391	59.217484008528785	0.008528784648187633	39.105866055730196	6.253468322117751	0.012371851664346286	230.68613138686132	2.875	0.027108124292182376
chrX	4262453	4262494	59.83098591549296	0.0028169014084507044	13.926234384295062	3.731787022901369	0.0035739814152966403	272.9756097560976	1.0	0.013670770902337037
chrX	4267347	4268347	45.56587057010786	0.21340523882896764	7240.572864	85.09155577376642	0.22106106397698722	329.556	180.7741935483871	0.2582005964806176
chrX	4268348	4268503	59.83527131782946	0.001937984496124031	391.30422476586887	19.781411091372345	0.0	257.73548387096776	nan	0.07675082528130149
chrX	4269645	4269682	59.81707317073171	0.003048780487804878	18.77574872169466	4.333099205152665	0.0038063015436667373	255.6216216216216	1.0	0.016951223365473528
chrX	4270890	4270975	59.737078651685394	0.0022471910112359553	273.3314878892733	16.532739878473663	0.0032564450474898234	303.47058823529414	1.0	0.05447888698082036
chrX	4273148	4274148	59.488524590163934	0.003747072599531616	759.7881590000001	27.564255096047855	0.0006919389116789404	263.029	1.1446540880503144	0.10479549820000021
chrX	4274149	4274614	59.71249018067557	0.003927729772191673	732.4074459475084	27.063027287195872	0.0006802258349772124	316.1505376344086	1.0	0.08560171205051413
chrX	4277671	4277818	55.98423817863397	0.03327495621716287	495.2642880281365	22.254534100451004	0.029786621222667595	283.421768707483	9.192592592592593	0.078520906146132
chrX	4279840	4280840	59.45858498705781	0.0056082830025884385	291.59201599999994	17.07606558900498	0.0008282253846050672	298.228	1.625	0.057258425060708516
chrX	4280841	4281682	59.41873417721519	0.007088607594936709	1094.2247395306815	33.07906799670573	0.0002030700881904383	286.9155766944114	1.0	0.11529199068873715
chrX	4283009	4283574	59.69625871908687	0.003804692454026633	408.7317284047302	20.217114739861625	0.0006128049111161726	326.3681415929204	1.036697247706422	0.061945736005931826
chrX	4286682	4287471	59.69585492227979	0.004145077720207254	152.25647327560034	12.339224986829617	0.0007416919901503304	299.04562737642584	1.6826923076923077	0.04126201441259507
chrX	4289935	4289979	59.52278820375335	0.002680965147453083	25.79907024793388	5.0792785164759255	0.0	284.29545454545456	nan	0.01786619671635948
chrX	4292889	4293620	59.16767983789261	0.0060790273556231	402.24101309788705	20.055947075565566	0.0006696066807127686	320.7469220246238	1.57	0.06252888398419569
chrX	4299994	4300033	59.8159509202454	0.003067484662576687	27.216305062458908	5.216924866476314	0.0037368472809519125	260.7435897435897	1.0	0.02000787391017566
chrX	4304424	4304475	59.57714285714286	0.002857142857142857	50.94425221068819	7.137524235383596	0.0036499014526607783	268.6078431372549	1.0	0.026572285276630657
chrX	4306522	4306623	59.69747899159664	0.005042016806722689	56.71228310949907	7.530755812632559	0.002823901502315599	350.61386138613864	1.0	0.021478773779393664
chrX	4311251	4311284	59.40853658536585	0.003048780487804878	52.51239669421488	7.246543775774413	0.003923010910874096	247.1818181818182	1.0	0.029316653745317594
chrX	4313244	4314244	59.55242850658193	0.005901044030866999	2283.909119	47.790261759065515	0.0003628562067787176	283.859	1.0	0.1683591563384128
chrX	4314245	4314836	58.486862442040184	0.005409582689335394	1047.3186517445838	32.362302942537696	0.0009460345958636881	245.03384094754654	1.0	0.13207278969056918
chrX	4316348	4317348	59.58797236895571	0.006095083299471759	890.0027509999999	29.832913887181718	0.0010793204136110013	311.307	3.652173913043478	0.09583116951170939
chrX	4317349	4317413	59.613259668508285	0.0055248618784530384	13.12109375	3.6223050327105253	0.005250305250305251	255.9375	1.34375	0.014153084376890942
chrX	4319600	4319897	58.771764705882354	0.00823529411764706	478.78565679239085	21.881171284745953	0.003474939321193151	253.86195286195286	1.2657004830917875	0.08619318900711631
chrX	4323228	4323295	59.854030501089326	0.002178649237472767	11.913120962352417	3.4515389266749428	0.003052023121387283	322.76119402985074	1.0	0.01069378534507381
chrX	4324534	4325534	59.72153788727137	0.004106009705113848	460.960096	21.469981276191184	0.0002479443682031529	346.852	1.0	0.06189954584719473
chrX	4325535	4325638	59.275510204081634	0.006122448979591836	27.072485625412387	5.203122680219292	0.00164426651415499	271.6116504854369	1.0	0.019156478269323245
chrX	4329403	4329439	59.59731543624161	0.006711409395973154	38.72839506172839	6.223214206640198	0.002791959157626037	348.22222222222223	1.0	0.017871387319643196
chrX	4331810	4331886	59.169724770642205	0.006880733944954129	214.60439750692518	14.649382154443416	0.00261312660598406	302.11842105263156	1.0	0.048488874340738626
chrX	4335510	4335693	58.64573268921095	0.01288244766505636	268.43184329182714	16.38388974852514	0.0028017415141498025	271.10382513661204	1.287037037037037	0.060434004353384266
chrX	4342735	4342797	59.09882352941177	0.009411764705882352	20.801508844953176	4.560867115467538	0.0	275.14516129032256	nan	0.016576221417374252
chrX	4345552	4346138	59.78842563783447	0.002489110143123833	1484.167727638062	38.52489750327783	0.0008385766348288829	323.561433447099	1.0	0.11906517131182291
chrX	4348190	4348221	59.44897959183673	0.006802721088435374	32.61602497398543	5.711044122924059	0.0	243.3548387096774	nan	0.023467970282429192
chrX	4350773	4350860	59.69379014989293	0.004282655246252677	165.75188267935002	12.874466306583354	0.0029308106102763866	309.82758620689657	1.0	0.041553647511509986
chrX	4352084	4353084	59.505985634477256	0.005985634477254589	1173.445351	34.25558860974367	0.0005733963019089056	317.407	1.0	0.10792322982714203
chrX	4353085	4353651	59.6479250334672	0.0033467202141900937	713.4137522006768	26.70980629283329	0.0002576896947548434	301.6749116607774	1.0	0.08853837445676459
chrX	4358101	4358362	55.82633371169126	0.03064699205448354	886.4243625313779	29.77287964795105	0.011491258538844506	264.735632183908	3.7630331753554502	0.11246268363024234
chrX	4362253	4362286	59.82905982905983	0.002849002849002849	33.20844811753902	5.7626771658265765	0.0031683168316831685	306.06060606060606	1.0	0.018828549155670993
chrX	4364610	4365610	53.76699801192843	0.016302186878727636	462.54307900000003	21.50681471069112	0.011551314433069958	321.089	5.714946070878274	0.0669808517597648
chrX	4365611	4365955	56.96306818181818	0.008522727272727272	533.1179015684153	23.08934606194847	0.008032754922986936	298.19767441860466	2.489425981873112	0.07742966509368564
chrX	4369599	4370461	59.33197139938713	0.006639427987742594	2561.779286287219	50.61402262503168	0.0005573376102646351	289.32714617169376	2.3559322033898304	0.174936998808249
chrX	4375327	4375418	59.59144893111639	0.004750593824228029	76.69822485207101	8.75775227167742	0.004093327875562832	241.6153846153846	1.0	0.03624666651760792
chrX	4377845	4377887	59.68796068796069	0.002457002457002457	17.392290249433106	4.170406484916441	0.002983554067821278	327.1904761904762	1.0	0.012746112091870944
chrX	4379838	4379870	59.74104683195592	0.0027548209366391185	39.359375	6.273705045664802	0.003473778574630211	278.875	1.0	0.022496477079927576
chrX	4383010	4383698	58.607214428857716	0.012692050768203072	1244.8224631557603	35.28204165231599	0.0023754204667614525	251.48546511627907	5.788732394366197	0.14029455593388934
chrX	4388953	4389727	59.56114686951434	0.0052662375658279695	581.1972971709765	24.10803387194768	0.001043481590687166	269.9173126614987	1.5352112676056338	0.08931636742464676
chrX	4390774	4390839	54.62341325811001	0.06488011283497884	498.5997633136094	22.329347579219807	0.006407478486968365	497.0153846153846	3.45	0.04492687403730847
chrX	4392011	4392625	58.305844675740595	0.01521216973578863	836.7004636653969	28.925775074583512	0.0028178936245156746	231.1889250814332	2.962962962962963	0.12511747725110445
chrX	4394728	4394786	59.84	0.0026666666666666666	90.63763376932224	9.520379917278628	0.0035353222105067297	277.98275862068965	1.0	0.034248094970052746
chrX	4401704	4402704	58.22386587771203	0.010355029585798817	423.825904	20.58703242334844	0.0015988280511624977	253.936	1.9901960784313726	0.08107173627744171
chrX	4402705	4403399	59.56430446194226	0.003937007874015748	934.9175975217798	30.576422248552557	0.0005761808990596293	265.0864553314121	1.0	0.1153450945289747
chrX	4404440	4404500	59.4127358490566	0.0023584905660377358	14.345555555555556	3.787552713237871	0.0031493541155119035	312.23333333333335	1.0	0.012130520059478608
chrX	4406551	4407363	59.49616519174041	0.007669616519174041	443.0602219782087	21.04899574749847	0.0003701118299921761	262.8682266009852	1.0	0.08007432476595701
chrX	4410305	4411305	59.43513203214696	0.004975124378109453	2458.0335640000003	49.57855951921153	0.0016715942011742801	336.206	1.6384839650145773	0.14746482668129518
chrX	4411306	4411985	59.391007398975525	0.006260671599317018	3449.4353560746226	58.73189385738061	0.0008667004811172557	299.07069219440353	1.2307692307692308	0.1963813084673753
chrX	4414971	4415810	59.56970912738215	0.0025075225677031092	1485.294679374532	38.53952100603395	0.0002977544353004425	288.2121573301549	1.0	0.13371927597726516
chrX	4418573	4419573	59.51853224610823	0.007042253521126761	1356.4704	36.83029188046166	0.0002915199445823472	346.46	1.463768115942029	0.10630460047469162
chrX	4419574	4420335	59.6901776384535	0.0041797283176593526	730.8325997503113	27.03391573099079	0.00013737384144482938	306.09855453350855	1.0	0.0883176850416371
chrX	4421594	4422587	57.98290241868224	0.03127606338615513	966.2853935250682	31.085131389863356	0.008911088911088912	302.41691842900303	10.06015037593985	0.10278899590454316
chrX	4429818	4430402	59.56679636835279	0.00648508430609598	1516.1700571167198	38.93802841845899	0.0008363301831563101	307.11472602739724	1.2	0.12678658858899977
chrX	4434475	4434531	59.82708933717579	0.002881844380403458	16.77551020408163	4.095791767666128	0.003971692663200462	247.28571428571428	1.0	0.016562993861157074
chrX	4439543	4439828	59.20823244552058	0.00847457627118644	699.8443828870422	26.454572060175956	0.0029551451187335093	265.96491228070175	1.4451612903225806	0.09946639890699403
chrX	4441141	4441228	59.354838709677416	0.010752688172043012	572.7057735500065	23.9312718748922	0.00971505223364904	282.7701149425287	2.7790697674418605	0.08463154559227762
chrX	4442730	4443730	40.06955009780482	0.1469245816126929	255725.14815099994	505.69274085258525	0.02594209832580991	528.793	84.67901234567901	0.9563151192481467
chrX	4443731	4443994	58.61593462717058	0.017364657814096015	44.7620465815611	6.690444423322049	0.0	352.2585551330798	nan	0.018992993430051584
chrX	4445433	4446433	59.776207839562446	0.0031905195989061076	143.416375	11.975657601985787	0.00027296399389422645	278.425	1.0	0.043012149059839404
chrX	4446434	4446506	59.559902200489	0.007334963325183374	17.904320987654316	4.231349783184358	0.0024692602297923805	275.6111111111111	1.0	0.015352609574141998
chrX	4448408	4449308	59.162530413625305	0.00535279805352798	973.9246555555555	31.207765949448472	0.0009175499064804903	283.36333333333334	1.292817679558011	0.11013339510915951
chrX	4452591	4453591	59.729766803840874	0.0027434842249657062	506.60927100000004	22.50798238403434	0.00011818510652775738	279.223	1.0	0.08060934229642379
chrX	4453592	4454455	59.747910250769905	0.0030796304443466782	570.7820330867693	23.89104503965386	0.00035805953005572965	326.85515643105447	1.0	0.07309367641777847
chrX	4455916	4455993	45.963585434173666	0.16806722689075632	1672.6456400742115	40.89799066059617	0.1058833156042877	158.71428571428572	20.870967741935484	0.2576831094727031
chrX	4460337	4460879	59.42718446601942	0.0088261253309797	1034.7945289415993	32.16822234662026	0.001661624666557382	247.61254612546125	1.304093567251462	0.12991353972153394
chrX	4462515	4462709	59.1546875	0.0125	201.6591561271123	14.200674495498879	0.004679494937270563	255.55670103092783	1.9173553719008265	0.05556760765111103
chrX	4464769	4465428	58.85690653432589	0.010752688172043012	150.85381584734307	12.282256138321781	0.004667185242804756	218.4886191198786	1.7591623036649215	0.05621462659152444
chrX	4468692	4468754	57.78228782287823	0.02214022140221402	234.62851196670132	15.317588320838935	0.011782702166363486	390.1290322580645	4.75	0.03926287729006177
chrX	4471572	4471805	58.568381430363864	0.01756587202007528	187.99112159000902	13.710985434680069	0.001491599937195792	328.0171673819743	1.0	0.04179959708850756
chrX	4473798	4474383	59.79556354916067	0.002398081534772182	1321.6501132296003	36.35450609249973	0.00039752072599837855	326.8119658119658	1.0	0.1112398256354439
chrX	4478215	4479215	59.20232815964523	0.011086474501108648	2033.0670999999998	45.089545351444826	0.000420696534674936	230.57	1.1149425287356323	0.19555686061258978
chrX	4479216	4479972	56.55278310940499	0.04094689699296225	1324.9671971669327	36.400098862048885	0.008634045392348664	233.93915343915344	9.425925925925926	0.15559643747927127
chrX	4481242	4481390	59.51747088186356	0.0033277870216306157	166.82651570489406	12.916133930278598	0.0032733588670170125	303.43243243243245	1.0	0.04256675473593196
chrX	4484005	4484070	59.679334916864605	0.0023752969121140144	14.526863905325445	3.811412324234344	0.003586840777896094	274.5076923076923	1.0	0.013884537413844777
chrX	4486385	4487385	59.60597381342062	0.004091653027823241	1979.1643750000003	44.48780029401319	0.0002034490979893507	314.575	1.0	0.14142191939605242
chrX	4487386	4488094	59.23755047106326	0.005383580080753701	577.4743109419388	24.030695182244287	0.00023574690650716288	257.6257062146893	1.0	0.09327755190011433
chrX	4490783	4491227	59.76348854397635	0.003695491500369549	927.6003774044315	30.456532589978647	0.0010724073559200858	340.22972972972974	1.0	0.08951755219678356
chrX	4493211	4493246	59.58058252427185	0.005825242718446602	20.305306122448982	4.506140934596806	0.004207278591964098	407.45714285714286	1.8181818181818181	0.011059177667126304
chrX	4494437	4494511	59.63855421686747	0.006024096385542169	20.04254930606282	4.476890584553393	0.002983610577512568	330.63513513513516	1.0	0.01354027478877472
chrX	4499854	4500854	59.24221611721612	0.008241758241758242	1319.2899	36.32203050491533	0.0011114930674916924	261.81	3.779220779220779	0.13873431307022394
chrX	4500855	4501261	59.702265372168284	0.0040453074433656954	1047.3797956757019	32.363247607057325	0.0005034732356546611	337.5566502463054	1.0	0.09587501115277329
chrX	4506863	4507323	58.53051643192488	0.009389671361502348	1472.2404300567107	38.369785379341266	0.0035825474890583404	240.90217391304347	1.4384057971014492	0.15927538035912994
chrX	4510502	4510535	56.834158415841586	0.007425742574257425	15.753902662993568	3.9691186254625306	0.002835873803615739	341.93939393939394	1.0	0.011607667018811017
chrX	4512111	4512162	59.67032967032967	0.005494505494505495	120.40215301806997	10.972791487040569	0.0034695718548331134	282.5686274509804	1.0	0.03883230628263611
chrX	4513708	4514708	58.85844994617869	0.013455328310010764	329.496896	18.15204936088485	0.002972016010399918	233.848	2.158385093167702	0.07762328247786959
chrX	4514709	4514737	59.54887218045113	0.007518796992481203	29.668367346938783	5.446867663798964	0.004789599726308587	208.78571428571428	1.0	0.026088315871770615
chrX	4516990	4517035	59.336309523809526	0.008928571428571428	12.960000000000004	3.6000000000000005	0.007422751596754704	257.46666666666664	1.9545454545454546	0.01398239254272398
chrX	4520663	4521663	59.50152905198777	0.00436871996505024	600.168479	24.498336249631322	0.0009071965240048975	293.211	1.0	0.08355190033672448
chrX	4521664	4522664	59.7374213836478	0.002751572327044025	317.56121599999994	17.82024736079721	0.00041598875905931074	324.528	1.646341463414634	0.054911278412948065
chrX	4522665	4523640	59.59162717219589	0.0039494470774091624	607.022436817883	24.637825326474797	0.0004156185738079656	330.6779487179487	1.3009708737864079	0.07450701028597947
chrX	4525950	4525983	59.83098591549296	0.0028169014084507044	52.79522497704316	7.266032271951671	0.0	288.4848484848485	nan	0.025186876572941715
chrX	4527126	4527176	59.65185185185185	0.0024691358024691358	34.12	5.841232746604093	0.0035050071530758225	279.6	1.0	0.020891390366967428
chrX	4531770	4532405	59.674276169265035	0.0027839643652561247	1664.267533015066	40.795435198255525	0.0006387632807617367	342.68976377952754	0.9788732394366197	0.11904480235511682
chrX	4533799	4534630	59.57426900584795	0.006432748538011696	585.5465773479823	24.198069702932553	0.0010927899018804321	259.8808664259928	1.2227979274611398	0.09311216341439867
chrX	4539100	4540100	59.25893824485374	0.00866738894907909	436.535184	20.89342442013755	0.0006111950561111017	235.604	1.5319148936170213	0.08868026188068771
chrX	4540101	4541101	57.509476031215165	0.005574136008918618	448.921975	21.187778906718844	0.0017251269412989442	235.345	1.460431654676259	0.09002859167060631
chrX	4541102	4542102	50.95246690734055	0.026474127557160047	797.334991	28.23712079869334	0.01467923076566534	215.747	5.507826086956522	0.13088071119734382
chrX	4542103	4543103	50.6880684858213	0.02247191011235955	468.1617760000001	21.63704637883831	0.009737078129152272	240.832	3.9611486486486487	0.0898429045095266
chrX	4543104	4544104	55.31559139784946	0.01827956989247312	298.185375	17.268044909601088	0.0026905640484976277	237.125	2.5317460317460316	0.07282254047275102
chrX	4544105	4545105	56.45078979343864	0.007897934386391251	567.292519	23.81790332921855	0.0019709440109423014	210.559	1.0246913580246915	0.11311747932512288
chrX	4545106	4546106	55.87159297395518	0.0060569351907934586	422.016279	20.543034805013598	0.001484205501013892	211.561	1.5939086294416243	0.09710218237299689
chrX	4546107	4546610	57.438369781312126	0.008946322067594433	209.3876186222624	14.470232155092136	0.0023252495236176516	236.83300198807157	1.6294117647058823	0.06109888416573358
chrX	4550717	4551395	59.515689757252815	0.0053285968028419185	908.2668550569521	30.13746596940347	0.0010639172465821659	304.98967551622417	1.7741935483870968	0.09881470878774151
chrX	4556021	4557021	59.703755868544604	0.0028169014084507044	202.152896	14.218048248616967	0.0004592707072768892	274.348	1.008	0.051824865676501984
chrX	4557022	4557399	59.7678391959799	0.003015075376884422	172.4087554264084	13.130451455544414	0.0004660807365978009	278.86472148541117	1.0	0.04708538027185104
chrX	4558786	4558946	59.78840579710145	0.002898550724637681	225.2296484375	15.007652995638592	0.0022244043205546984	311.88125	1.0	0.048119766724157326
chrX	4562480	4562510	59.82035928143713	0.0029940119760479044	37.11555555555556	6.092253733681449	0.0033279779664907045	290.46666666666664	1.0	0.020974020198581994
chrX	4563566	4563614	58.736	0.0026666666666666666	34.735677083333336	5.8936980821325875	0.0037906880922950145	252.8125	0.9787234042553191	0.0233125264064577
chrX	4565008	4565212	59.01947148817803	0.004172461752433936	382.2574009996155	19.551404067217668	0.001774702423634017	273.45098039215685	1.4776119402985075	0.07149875286305042
chrX	4573340	4573881	59.471567267683774	0.008321775312066574	202.97056522288773	14.246773853153131	0.001035424613352217	310.6229205175601	1.831578947368421	0.04586517256812584
chrX	4577057	4577122	52.1764705882353	0.07430340557275542	304.7843786982248	17.45807488522789	0.06630225731349326	151.98461538461538	10.234375	0.11486738207711437
chrX	4578950	4579370	59.34690415606446	0.008481764206955046	989.4689569160997	31.455825484575982	0.0010683596452123654	309.7761904761905	1.275229357798165	0.10154371592026433
chrX	4581802	4582050	52.754498714652954	0.08483290488431877	373.79708636836625	19.333832686985946	0.05392088585556097	231.59677419354838	15.033980582524272	0.08348057849384558
chrX	4585364	4586364	58.30157835400225	0.015219842164599774	1037.877984	32.21611373210617	0.004331144329148828	220.496	3.183333333333333	0.14610747465761814
chrX	4586365	4586706	59.221739130434784	0.011594202898550725	283.3166381438068	16.832012302271135	0.0009682036314652148	208.99120234604106	1.864864864864865	0.08053933425580861
chrX	4589718	4589764	59.44082840236686	0.0029585798816568047	6.138468809073723	2.477593350223907	0.0036199823023087443	270.2391304347826	1.0	0.009168151726353447
chrX	4592672	4593672	59.59983115238497	0.004643309413254538	797.2727749999999	28.23601910680753	0.0009542017019980713	295.535	1.4842105263157894	0.09554204783463051
chrX	4593673	4594155	59.089577950043065	0.0068906115417743325	2123.230923193471	46.07852995911947	0.0006775745909528393	269.4502074688797	2.2564102564102564	0.17100944323615463
chrX	4597317	4597452	58.84144144144144	0.012612612612612612	589.510233196159	24.27983181976677	0.004419918401506434	283.22962962962964	1.6568627450980393	0.08572490050393644
chrX	4598520	4598584	58.97306397306397	0.006734006734006734	127.93359375	11.310773348891754	0.0036413123436810357	424.8125	1.7678571428571428	0.02662533081981287
chrX	4600962	4601962	59.74980330448466	0.0027537372147915028	836.351975	28.919750604042214	0.00018838972364442958	329.105	1.0	0.08787393264776351
chrX	4601963	4602326	59.45910577971647	0.0054525627044711015	516.9746753788828	22.737077107202737	0.0004173176108031759	257.44903581267215	1.0	0.08831680816139056
chrX	4604063	4604105	59.71830985915493	0.004694835680751174	45.96371882086167	6.7796547715102475	0.0	313.5238095238095	nan	0.021624050759677278
chrX	4606113	4606328	54.12620027434842	0.07407407407407407	640.3099188750676	25.304345849578244	0.031856198701577215	238.5720930232558	31.423076923076923	0.10606582492073621
chrX	4607634	4608634	59.70648464163823	0.0038395904436860067	538.0389909999999	23.19566750494583	0.0001941442089795044	298.747	1.0	0.07764318137067763
chrX	4608635	4609635	59.096189591078065	0.006505576208178439	10932.093204293094	104.55665069374159	0.0	268.75327291037263	nan	0.3890432647069958
chrX	4609636	4610242	57.60107978404319	0.01739652069586083	1166.6422790793931	34.15614555361002	0.004443643478708614	320.47854785478546	8.544554455445544	0.10657857064768896
chrX	4611257	4611290	59.25065274151436	0.007832898172323759	29.2396694214876	5.407371766532019	0.00285143997718848	318.8181818181818	1.0	0.01696067562927066
chrX	4614264	4615183	59.330963154492565	0.004524886877828055	681.1046448983554	26.097981624990762	0.001387311077024558	207.85310119695322	1.1228813559322033	0.12555974134954748
chrX	4618127	4618189	59.76190476190476	0.003968253968253968	33.142559833506766	5.756957515346693	0.0028454146842056163	345.7741935483871	1.0	0.016649471310359876
chrX	4625508	4626293	59.167461579226284	0.00688924218335983	1704.5203229339934	41.2858368321873	0.0004457168326676152	297.23821656050956	1.0	0.13889814476054305
chrX	4629574	4629606	59.83516483516483	0.0027472527472527475	7.5625	2.75	0.0032157676348547716	301.25	1.0	0.009128630705394191
chrX	4630854	4631854	59.61081560283688	0.0026595744680851063	1010.4552709999999	31.78765909909064	0.00041892295594784753	291.223	1.0	0.10915229600371755
chrX	4631855	4632855	59.69153459605721	0.004638577502899111	1569.817591	39.62092365152534	0.0002750689890770992	338.097	1.0	0.11718803672178499
chrX	4632856	4632996	59.65094339622642	0.0037735849056603774	575.1181632653062	23.981621364397075	0.0016218593655506076	259.84285714285716	1.0	0.09229278660222086
chrX	4634188	4634242	59.72371638141809	0.0024449877750611247	47.21982167352538	6.871668041569338	0.0	295.75925925925924	nan	0.02323399124943612
chrX	4635314	4635470	59.20140515222482	0.00702576112412178	116.18376068376067	10.77885711398758	0.0028032312515071135	212.66666666666666	1.0	0.05068428110025509
chrX	4637925	4637984	59.59171597633136	0.005917159763313609	19.025567365699512	4.361830735562708	0.0028386844166014094	346.3050847457627	1.0	0.01259534129787587
chrX	4639602	4639634	59.79865771812081	0.003355704697986577	9.40234375	3.06632414300902	0.003997936548877998	242.3125	1.0	0.012654419986624792
chrX	4640968	4641968	59.562075654704174	0.0038797284190106693	699.2783509999999	26.443871709717545	0.00021778691580505487	270.907	1.0	0.09761236036616827
chrX	4641969	4642042	57.24418604651163	0.011627906976744186	210.5926064927754	14.511809208116519	0.010866190624029805	220.6164383561644	2.3972602739726026	0.06577845837891995
chrX	4643723	4643906	59.019847328244275	0.007633587786259542	381.5105855654095	19.532295962467124	0.002764801220326056	286.58469945355193	1.7058823529411764	0.06815540396856676
